subpopulation,value_population,treatment,value,outcome,ate,ate_p,iscore,size,size_protected,size_treated,support,ni_score1,ni_score2,ni_score3,p_v1,p_v2,utility,std,kl,emd,diff_means
Citizenship status,Not a citizen of the U.S.,Marital status,Never Married,Total person's income,-15338.481858890536,-6551.098573521889,8787.383285368647,23221,10132,6434,0.06156966724115073,0.5846934382876665,0.3555571695547125,0.5465473820417723,[3.81641733e-78],[1.19529793e-10],0.033650740443834,56107.074665317756,523995974.4420879,11206.084287406238,11200.26115278326
Citizenship status,Not a citizen of the U.S.,Marital status,Divorced,Total person's income,,4910.703562801016,,23221,10132,1522,0.06156966724115073,,,,,,,56107.074665317756,523995974.4420879,11206.084287406238,11200.26115278326
Citizenship status,Not a citizen of the U.S.,Marital status,Separated,Total person's income,-12335.76808421078,-6378.081429952432,5957.686654258348,23221,10132,699,0.06156966724115073,0.44886123830406355,0.25761279530427217,0.4150282940885305,[1.0259665e-08],[0.00635557],0.025553153962693267,56107.074665317756,523995974.4420879,11206.084287406238,11200.26115278326
Citizenship status,Not a citizen of the U.S.,Marital status,Widowed,Total person's income,-11645.676722618293,,,23221,10132,339,0.06156966724115073,,,,,,,56107.074665317756,523995974.4420879,11206.084287406238,11200.26115278326
Citizenship status,Not a citizen of the U.S.,Marital status,Married,Total person's income,15332.79769978359,5175.64901597553,10157.14868380806,23221,10132,14227,0.06156966724115073,0.6378565476272966,0.39821644059287953,0.5991401369842727,[2.75018076e-92],[1.41262523e-08],0.03688885886493914,56107.074665317756,523995974.4420879,11206.084287406238,11200.26115278326
Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Educational attainment,Bachelor's degree,Total person's income,21191.35456073039,16451.145472454293,4740.209088276097,1776,869,302,0.004709001723452207,0.3775057631930704,0.2110169603806875,0.3472876929669281,[5.20765686e-11],[8.27460651e-05],0.0016353783447150053,51379.554366738426,33114705.192840453,5104.1311852704275,3295.6156501726146
Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Educational attainment,Master's degree,Total person's income,29815.911399711556,27524.70199619772,2291.209403513836,1776,869,126,0.004709001723452207,0.20476764799098446,0.10824198797598927,0.1863368720099443,[2.80060414e-10],[1.34873252e-06],0.000877460651437521,51379.554366738426,33114705.192840453,5104.1311852704275,3295.6156501726146
Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Educational attainment,No Degree,Total person's income,-29273.528923906204,-24565.25766470972,4708.271259196485,1776,869,1113,0.004709001723452207,0.3755144735584893,0.20975603359373218,0.34540883469208705,[2.56272478e-32],[1.08373543e-13],0.0016265307978606564,51379.554366738426,33114705.192840453,5104.1311852704275,3295.6156501726146
Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Educational attainment,Associate's degree,Total person's income,,-11357.528027385473,,1776,869,176,0.004709001723452207,,,,,,,51379.554366738426,33114705.192840453,5104.1311852704275,3295.6156501726146
Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Educational attainment,Doctorate degree,Total person's income,85021.29699248096,117708.94062863791,32687.64363615695,1776,869,28,0.004709001723452207,0.9619465817746856,0.8049271463649685,0.9472339837571582,[1.7059748e-18],[1.33302472e-14],0.004460526462024958,51379.554366738426,33114705.192840453,5104.1311852704275,3295.6156501726146
Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Educational attainment,Professional Degree,Total person's income,65165.04057676254,43455.095277547676,21709.945299214865,1776,869,31,0.004709001723452207,0.8859358796983037,0.6622661990536092,0.8582790190028953,[1.87088203e-12],[0.00026836],0.0040416373796875035,51379.554366738426,33114705.192840453,5104.1311852704275,3295.6156501726146
Citizenship status,Born in the U.S.,Educational attainment,Bachelor's degree,Total person's income,23605.879712380258,16260.221971165563,7345.657741214694,318586,156105,68400,0.8447196075831898,0.5202862821334946,0.3073863141212805,0.48372163747967056,[0.],[0.],0.4086091517913253,63058.48395884225,9342112000.51195,10614.434752250088,10612.321636078283
Citizenship status,Born in the U.S.,Educational attainment,Master's degree,Total person's income,36655.820909285474,29989.44430689932,6666.3766023861535,318586,156105,28576,0.8447196075831898,0.4865679883546947,0.28345829734389827,0.4511740365602487,[0.],[0.],0.381115555114897,63058.48395884225,9342112000.51195,10614.434752250088,10612.321636078283
Citizenship status,Born in the U.S.,Educational attainment,No Degree,Total person's income,-38671.57555467818,-29723.2001211973,8948.37543348088,318586,156105,180109,0.8447196075831898,0.5913260149444193,0.36072385852780275,0.5530702202600769,[0.],[0.],0.4671892594240405,63058.48395884225,9342112000.51195,10614.434752250088,10612.321636078283
Citizenship status,Born in the U.S.,Educational attainment,Associate's degree,Total person's income,-5462.982194724842,-2948.0561202522294,2514.9260744726125,318586,156105,29889,0.8447196075831898,0.22236079367263695,0.11816146243920411,0.20255574519918595,[3.88854726e-46],[3.92491325e-14],0.17110280959837693,63058.48395884225,9342112000.51195,10614.434752250088,10612.321636078283
Citizenship status,Born in the U.S.,Educational attainment,Doctorate degree,Total person's income,63597.11414487487,53301.7066760418,10295.407468833066,318586,156105,4341,0.8447196075831898,0.6428290452169856,0.4023621876227923,0.6040972474263684,[0.],[0.],0.510292789788087,63058.48395884225,9342112000.51195,10614.434752250088,10612.321636078283
Citizenship status,Born in the U.S.,Educational attainment,Professional Degree,Total person's income,95932.70059588455,69832.21246163698,26100.48813424757,318586,156105,7271,0.8447196075831898,0.9264690456222562,0.7288340833037016,0.9045396147873747,[0.],[0.],0.7640823484466408,63058.48395884225,9342112000.51195,10614.434752250088,10612.321636078283
Citizenship status,U.S. citizen by naturalization,Educational attainment,Bachelor's degree,Total person's income,12292.67353876854,12350.674961775825,58.00142300728476,29585,15056,7005,0.07844359008352114,0.0057833539493323816,0.0028958700062124976,0.0052065268790644215,[1.4183653e-35],[5.42694864e-32],0.0004084186602601641,72293.09321522388,1010801479.7840953,12897.222369819343,12896.041445270988
Citizenship status,U.S. citizen by naturalization,Educational attainment,Master's degree,Total person's income,42363.66553461326,30889.932284770424,11473.733249842837,29585,15056,3493,0.07844359008352114,0.6825304354674673,0.4365556242781966,0.6439328678617737,[3.06565339e-236],[2.62892984e-106],0.050512405927855164,72293.09321522388,1010801479.7840953,12897.222369819343,12896.041445270988
Citizenship status,U.S. citizen by naturalization,Educational attainment,No Degree,Total person's income,-44732.262121851076,-35214.81864101269,9517.443480838388,29585,15056,14636,0.07844359008352114,0.613932999472496,0.3786570990769236,0.575383942837016,[0.],[0.],0.04513518215254704,72293.09321522388,1010801479.7840953,12897.222369819343,12896.041445270988
Citizenship status,U.S. citizen by naturalization,Educational attainment,Associate's degree,Total person's income,-14364.024402166797,-9714.399152561571,4649.625249605226,29585,15056,2490,0.07844359008352114,0.3718413549814198,0.20743540009751882,0.341944676197787,[2.1996735e-21],[5.76208933e-10],0.02682336801090157,72293.09321522388,1010801479.7840953,12897.222369819343,12896.041445270988
Citizenship status,U.S. citizen by naturalization,Educational attainment,Doctorate degree,Total person's income,71251.0550092698,56345.11507586538,14905.939933404414,29585,15056,884,0.07844359008352114,0.7747611745660387,0.5254066736310326,0.738555850050439,[9.23074709e-186],[1.15945479e-70],0.057934972355143145,72293.09321522388,1010801479.7840953,12897.222369819343,12896.041445270988
Citizenship status,U.S. citizen by naturalization,Educational attainment,Professional Degree,Total person's income,102370.6504768579,87232.41226303641,15138.238213821489,29585,15056,1077,0.07844359008352114,0.7799331293646677,0.530887145096905,0.7439650804324105,[0.],[2.37695057e-283],0.058359291805893845,72293.09321522388,1010801479.7840953,12897.222369819343,12896.041445270988
Citizenship status,Born abroad of American parent(s),Educational attainment,Bachelor's degree,Total person's income,19449.977826019014,12388.972390499053,7061.005435519961,3982,1932,1005,0.010558133368686199,0.5064349146277926,0.29745812553826556,0.4703243755790236,[1.32938193e-14],[3.04116438e-06],0.004965747483907389,69448.54819826585,147621545.15426737,14470.838509316767,14463.354037267083
Citizenship status,Born abroad of American parent(s),Educational attainment,Master's degree,Total person's income,38805.59530652027,32877.835924586885,5927.759381933385,3982,1932,460,0.010558133368686199,0.44720935974498666,0.25650108254617254,0.4134505756068043,[6.71405487e-30],[3.32732839e-19],0.004365266318616717,69448.54819826585,147621545.15426737,14470.838509316767,14463.354037267083
Citizenship status,Born abroad of American parent(s),Educational attainment,No Degree,Total person's income,-41877.712029934526,-32514.319980763383,9363.392049171143,3982,1932,1978,0.010558133368686199,0.6079395355016433,0.3738526814731562,0.5694557979993216,[1.8170667e-84],[2.97251013e-45],0.006012390262848465,69448.54819826585,147621545.15426737,14470.838509316767,14463.354037267083
Citizenship status,Born abroad of American parent(s),Educational attainment,Associate's degree,Total person's income,-8631.71736335486,,,3982,1932,353,0.010558133368686199,,,,,,,69448.54819826585,147621545.15426737,14470.838509316767,14463.354037267083
Citizenship status,Born abroad of American parent(s),Educational attainment,Doctorate degree,Total person's income,58230.755612148045,34286.01680672273,23944.738805425317,3982,1932,76,0.010558133368686199,0.9087793407364427,0.6979724196972117,0.8840998799103669,[3.83493467e-13],[0.00050769],0.009334444443333105,69448.54819826585,147621545.15426737,14470.838509316767,14463.354037267083
Citizenship status,Born abroad of American parent(s),Educational attainment,Professional Degree,Total person's income,90883.6105371898,63329.4557078511,27554.154829338702,3982,1932,110,0.010558133368686199,0.9364174033038136,0.7478441023965801,0.9162462166224912,[1.17063082e-42],[1.94444535e-19],0.009673849753654408,69448.54819826585,147621545.15426737,14470.838509316767,14463.354037267083
Citizenship status,Not a citizen of the U.S.,Educational attainment,Bachelor's degree,Total person's income,18006.286166311744,11746.94573364062,6259.340432671124,23221,10132,3799,0.06156966724115073,0.4652382953962523,0.2687259716058913,0.4306959556302147,[1.20183731e-73],[1.83689739e-24],0.02651780667026174,56107.074665317756,502026803.18858445,10232.024871693644,10229.024476904855
Citizenship status,Not a citizen of the U.S.,Educational attainment,Master's degree,Total person's income,47576.7695577397,31745.54436135849,15831.225196381212,23221,10132,2348,0.06156966724115073,0.794667059986683,0.5468632215177,0.7594459002323567,[0.],[1.53343229e-106],0.04675883136496236,56107.074665317756,502026803.18858445,10232.024871693644,10229.024476904855
Citizenship status,Not a citizen of the U.S.,Educational attainment,No Degree,Total person's income,-38205.69114884229,-27100.847333873637,11104.843814968655,23221,10132,14895,0.06156966724115073,0.6706006325324664,0.4260667569590225,0.6319129954490795,[0.],[3.97766364e-201],0.03890667285515862,56107.074665317756,502026803.18858445,10232.024871693644,10229.024476904855
Citizenship status,Not a citizen of the U.S.,Educational attainment,Associate's degree,Total person's income,-7228.213696361876,,,23221,10132,1116,0.06156966724115073,,,,,,,56107.074665317756,502026803.18858445,10232.024871693644,10229.024476904855
Citizenship status,Not a citizen of the U.S.,Educational attainment,Doctorate degree,Total person's income,52946.1728094163,43619.88462132604,9326.288188090257,23221,10132,627,0.06156966724115073,0.6064821377183882,0.37268997913183965,0.5680156580703473,[1.4895458e-121],[1.66571824e-51],0.03497253505515453,56107.074665317756,502026803.18858445,10232.024871693644,10229.024476904855
Citizenship status,Not a citizen of the U.S.,Educational attainment,Professional Degree,Total person's income,50940.52923177099,38990.33731045855,11950.191921312442,23221,10132,436,0.06156966724115073,0.6973018552961256,0.44981989793898003,0.6588787431319734,[2.94370147e-79],[1.15314716e-36],0.04056694496690323,56107.074665317756,502026803.18858445,10232.024871693644,10229.024476904855
Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",With a disability,no,Total person's income,,10159.28450106152,,1776,869,1585,0.004709001723452207,,,,,,,51379.554366738426,40056146.46803204,6381.392405063292,6381.16225546605
Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",With a disability,yes,Total person's income,,-10159.284501061582,,1776,869,191,0.004709001723452207,,,,,,,51379.554366738426,40056146.46803204,6381.392405063292,6381.16225546605
Citizenship status,Born in the U.S.,With a disability,no,Total person's income,15157.32821371768,12454.61069109166,2702.7175226260188,318586,156105,288457,0.8447196075831898,0.2368279275829922,0.1264027973848545,0.2159202775761333,[0.],[7.18094138e-188],0.18239209214336474,63058.48395884225,9563176818.941881,11037.271714551101,11035.7207072163
Citizenship status,Born in the U.S.,With a disability,yes,Total person's income,-15157.328213717767,-12454.610691091744,2702.7175226260224,318586,156105,30129,0.8447196075831898,0.23682792758299243,0.1264027973848546,0.21592027757613352,[0.],[7.18094138e-188],0.1823920921433649,63058.48395884225,9563176818.941881,11037.271714551101,11035.7207072163
Citizenship status,U.S. citizen by naturalization,With a disability,no,Total person's income,22409.53457115659,15549.595263222753,6859.939307933837,29585,15056,27758,0.07844359008352114,0.4964105523144957,0.29035963496605943,0.46065214097434803,[8.44450786e-38],[4.97966408e-17],0.03613520771768815,72293.09321522388,1079014181.157082,14645.117561105208,14645.11756110521
Citizenship status,U.S. citizen by naturalization,With a disability,yes,Total person's income,-22409.53457115637,-15549.595263223517,6859.939307932855,29585,15056,1827,0.07844359008352114,0.4964105523144462,0.2903596349660247,0.4606521409743003,[8.44450786e-38],[4.97966408e-17],0.03613520771768441,72293.09321522388,1079014181.157082,14645.117561105208,14645.11756110521
